entity_id	fusion_partner	target_accession	topology	method	resolution	entity_length	target_modelled	fusion_modelled	target_disorder	fusion_disorder	align_coverage_of_modelled	e9_excluded	e9_sole_reason	exclusions
6JZH_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.25	447	297	90	0.0262	0.1509	0.9923	False	False	
6JOD_3	BRIL	None	None	X-RAY DIFFRACTION	3.2	86	0	59	1.0	0.2625	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_fusion_disorder=0.26>0.2;E9_target_disorder=1.00>0.2
6IQL_1	BRIL	P51436	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.5	396	251	89	0.1068	0.1442	0.9971	False	False	
6IIV_1	BRIL	None	None	X-RAY DIFFRACTION	3.0	484	0	106	1.0	0.0	0.2299	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.23<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6IIU_1	BRIL	None	None	X-RAY DIFFRACTION	2.5	484	0	106	1.0	0.0	0.2304	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.23<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6GT3_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.0	433	294	90	0.0392	0.1429	0.9897	False	False	
6G7O_1	BRIL	Q9NUN7	TERMINAL_C	X-RAY DIFFRACTION	2.7	350	243	105	0.0	0.0	0.9943	False	False	
6DYL_1	BRIL	None	None	X-RAY DIFFRACTION	1.691	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYK_1	BRIL	None	None	X-RAY DIFFRACTION	1.955	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYJ_1	BRIL	None	None	X-RAY DIFFRACTION	1.96	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYI_1	BRIL	None	None	X-RAY DIFFRACTION	1.964	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYH_1	BRIL	None	None	X-RAY DIFFRACTION	1.83	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYG_1	BRIL	None	None	X-RAY DIFFRACTION	1.49	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYF_1	BRIL	None	None	X-RAY DIFFRACTION	1.1	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYE_1	BRIL	None	None	X-RAY DIFFRACTION	2.25	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYD_1	BRIL	None	None	X-RAY DIFFRACTION	1.724	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6DYC_1	BRIL	None	None	X-RAY DIFFRACTION	1.33	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6OT9_1	BRIL	None	None	X-RAY DIFFRACTION	2.4	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WHA_1	BRIL	P28223	TERMINAL_N	ELECTRON MICROSCOPY	3.36	497	244	0	0.2802	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.28>0.2
6WH4_1	BRIL	P28223	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.4	448	281	97	0.0475	0.0849	1.0	False	False	
6WGT_1	BRIL	P28223	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.4	448	278	99	0.0576	0.066	1.0	False	False	
6USF_1	BRIL	P43681	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.87	486	361	101	0.027	0.0	0.9957	False	False	E3_resolution=3.87>3.5
6UR8_1	BRIL	P43681	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.71	487	362	0	0.0398	1.0	1.0	True	False	E3_resolution=3.71>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6S0Q_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.65	433	294	90	0.0392	0.1429	0.9897	False	False	
6RZ9_1	BRIL	Q9NS75	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.73	405	280	83	0.0635	0.217	1.0	True	True	E9_fusion_disorder=0.22>0.2
6RZ8_1	BRIL	Q9NS75	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.7	405	269	97	0.1003	0.0849	1.0	False	False	
6RZ7_1	BRIL	Q9NS75	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.43	405	274	86	0.0836	0.1887	1.0	False	False	
6RZ6_1	BRIL	Q9NS75	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.43	405	282	83	0.0569	0.217	1.0	True	True	E9_fusion_disorder=0.22>0.2
6RZ5_1	BRIL	Q9Y271	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.53	423	284	83	0.0868	0.2095	0.9946	True	True	E9_fusion_disorder=0.21>0.2
6RZ4_1	BRIL	Q9Y271	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.7	423	288	105	0.074	0.0	0.9949	False	False	
6PS7_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.85	442	297	91	0.0262	0.1415	0.9898	False	False	
6OVH_1	BRIL	None	None	ELECTRON MICROSCOPY	2.6	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6OT8_1	BRIL	None	None	X-RAY DIFFRACTION	1.5	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6OT7_1	BRIL	None	None	X-RAY DIFFRACTION	1.85	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6OT4_1	BRIL	None	None	X-RAY DIFFRACTION	1.4	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6OS2_1	BRIL	P30556	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.7	425	305	75	0.0409	0.2424	1.0	True	True	E9_fusion_disorder=0.24>0.2
6OS1_1	BRIL	P30556	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.794	425	305	76	0.0409	0.2323	1.0	True	True	E9_fusion_disorder=0.23>0.2
6OS0_1	BRIL	P30556	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.9	425	306	89	0.0377	0.101	1.0	False	False	
6MH8_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	4.2	447	297	89	0.0262	0.1524	0.9872	False	False	E3_resolution=4.20>3.5
6ME9_1	BRIL	None	None	X-RAY DIFFRACTION	3.3	460	0	106	1.0	0.0	0.2366	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.24<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6ME8_1	BRIL	None	None	X-RAY DIFFRACTION	3.1	460	0	106	1.0	0.0	0.2361	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.24<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6ME7_1	BRIL	None	None	X-RAY DIFFRACTION	3.2	460	0	106	1.0	0.0	0.2366	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.24<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WZ2_1	BRIL	None	None	X-RAY DIFFRACTION	2.0006	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WZC_1	BRIL	None	None	X-RAY DIFFRACTION	2.195	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6X8X_1	BRIL	None	None	X-RAY DIFFRACTION	2.505	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7E2X_4	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	3.0	543	278	0	0.3015	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.30>0.2
7E2Z_4	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	3.1	543	278	0	0.3015	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.30>0.2
7E2Y_4	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	3.0	543	276	0	0.3065	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.31>0.2
7DFP_1	BRIL	P14416	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.1	360	254	79	0.0487	0.0125	0.994	False	False	
7CMV_5	BRIL	P35462	TERMINAL_N	ELECTRON MICROSCOPY	2.7	545	272	0	0.32	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.32>0.2
7CMU_5	BRIL	P35462	TERMINAL_N	ELECTRON MICROSCOPY	3.0	545	272	0	0.32	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.32>0.2
7C6A_3	BRIL	P50052	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.4	422	281	92	0.0906	0.1321	1.0	False	False	
7C61_3	BRIL	P28222	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.0	399	265	97	0.0925	0.0849	1.0	False	False	
7BW0_1	BRIL	Q8TDU6	TERMINAL_N	ELECTRON MICROSCOPY	3.9	427	280	0	0.0728	1.0	1.0	True	False	E3_resolution=3.90>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7ARO_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.119	433	294	84	0.0392	0.2075	0.9921	True	True	E9_fusion_disorder=0.21>0.2
6ZDV_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.13	433	294	85	0.0392	0.1905	0.9921	False	False	
6ZDR_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.918	433	294	86	0.0392	0.181	0.9922	False	False	
6X7E_1	BRIL	None	None	X-RAY DIFFRACTION	1.9987	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WZA_1	BRIL	None	None	X-RAY DIFFRACTION	2.5	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WZ7_1	BRIL	None	None	X-RAY DIFFRACTION	2.3	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WZ3_1	BRIL	None	None	X-RAY DIFFRACTION	1.8	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WZ1_1	BRIL	None	None	X-RAY DIFFRACTION	1.999	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WZ0_1	BRIL	None	None	X-RAY DIFFRACTION	1.7	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WYU_1	BRIL	None	None	X-RAY DIFFRACTION	1.76	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
6WWZ_6	BRIL	P51684	TERMINAL_N	ELECTRON MICROSCOPY	3.34	529	310	0	0.1689	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
6WW2_4	BRIL	Q13467	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.7	667	320	92	0.3701	0.1238	0.9694	True	False	E3_resolution=3.70>3.5;E9_target_disorder=0.37>0.2
6WQA_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.0	447	297	89	0.0262	0.1524	0.9872	False	False	
7INU_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.46	433	298	85	0.0261	0.1584	0.9821	False	False	
7INT_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.25	433	298	85	0.0261	0.1584	0.9821	False	False	
7INO_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.08	433	298	85	0.0261	0.1584	0.9821	False	False	
7INN_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.32	433	298	85	0.0261	0.1584	0.9821	False	False	
7INL_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.2	433	298	85	0.0261	0.1584	0.9821	False	False	
7INK_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.19	433	298	85	0.0261	0.1584	0.9821	False	False	
7INJ_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.1	433	298	85	0.0261	0.1584	0.9821	False	False	
7INI_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.57	433	298	85	0.0261	0.1584	0.9821	False	False	
7INH_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.3	433	298	85	0.0261	0.1584	0.9821	False	False	
7INF_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.26	433	298	85	0.0261	0.1584	0.9821	False	False	
7IND_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.67	433	298	85	0.0261	0.1584	0.9821	False	False	
7INC_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.18	433	298	85	0.0261	0.1584	0.9821	False	False	
7INA_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.15	433	298	85	0.0261	0.1584	0.9821	False	False	
7IN9_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.54	433	298	85	0.0261	0.1584	0.9821	False	False	
7F9Z_7	BRIL	Q92847	TERMINAL_N	ELECTRON MICROSCOPY	3.2	661	282	0	0.2295	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.23>0.2
7F9Y_6	BRIL	Q92847	TERMINAL_N	ELECTRON MICROSCOPY	2.9	661	285	0	0.2213	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.22>0.2
7F61_2	BRIL	None	None	X-RAY DIFFRACTION	2.6	147	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7F4I_5	BRIL	Q01726	TERMINAL_N	ELECTRON MICROSCOPY	3.1	621	266	0	0.1609	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7F4H_5	BRIL	Q01726	TERMINAL_N	ELECTRON MICROSCOPY	2.7	621	267	0	0.1577	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7F4F_2	BRIL	Q01726	TERMINAL_N	ELECTRON MICROSCOPY	2.9	621	269	0	0.1514	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7F4D_5	BRIL	Q01726	TERMINAL_N	ELECTRON MICROSCOPY	3.0	621	263	0	0.1703	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7EZC_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.8	431	286	86	0.037	0.1485	0.9867	False	False	E3_resolution=3.80>3.5
7EXD_5	BRIL	P30939	TERMINAL_N	ELECTRON MICROSCOPY	3.4	506	272	0	0.2568	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.26>0.2
7E33_5	BRIL	P28566	TERMINAL_N	ELECTRON MICROSCOPY	2.9	504	257	0	0.294	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.29>0.2
7E32_5	BRIL	P28221	TERMINAL_N	ELECTRON MICROSCOPY	2.9	516	285	0	0.242	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.24>0.2
7IOK_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.3	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOJ_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.26	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOI_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.04	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOH_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.07	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOG_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.98	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOF_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.9	433	294	85	0.0392	0.1584	0.9819	False	False	
7IOE_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.08	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOD_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.4	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOC_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.07	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOB_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.11	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOA_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.1	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO9_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.91	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO8_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.27	433	294	85	0.0392	0.1584	0.9819	False	False	
7IO7_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.23	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO6_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.36	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO5_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.84	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO4_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.1	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO3_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.22	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO2_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.96	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO1_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.25	433	298	85	0.0261	0.1584	0.9821	False	False	
7IO0_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.05	433	298	85	0.0261	0.1584	0.9821	False	False	
7INZ_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.41	433	298	85	0.0261	0.1584	0.9821	False	False	
7INY_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.36	433	298	85	0.0261	0.1584	0.9821	False	False	
7INX_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.31	433	298	85	0.0261	0.1584	0.9821	False	False	
7INW_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.59	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOR_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.89	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOS_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.38	433	298	85	0.0261	0.1584	0.9821	False	False	
7IPA_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.32	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP9_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.1	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP8_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.28	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP7_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.32	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP5_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.95	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP4_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.04	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP3_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.11	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP2_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.13	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP1_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.29	433	298	85	0.0261	0.1584	0.9821	False	False	
7IP0_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.99	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOZ_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.88	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOY_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.0	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOX_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.15	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOW_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.17	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOV_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.3	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOU_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.17	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOT_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.31	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOQ_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.26	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOP_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.92	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOO_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.01	433	298	85	0.0261	0.1584	0.9821	False	False	
7ION_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.14	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOM_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.1	433	298	85	0.0261	0.1584	0.9821	False	False	
7IOL_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.81	433	298	85	0.0261	0.1584	0.9821	False	False	
7IPB_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.09	433	298	85	0.0261	0.1584	0.9821	False	False	
7IPC_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.87	433	298	85	0.0261	0.1584	0.9821	False	False	
7IPD_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.19	433	298	85	0.0261	0.1584	0.9821	False	False	
7IPE_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.84	433	298	85	0.0261	0.1584	0.9821	False	False	
7IPF_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.9	433	298	85	0.0261	0.1584	0.9821	False	False	
7IPG_1	BRIL	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.06	433	298	85	0.0261	0.1584	0.9821	False	False	
7JNI_1	BRIL	P50052	TERMINAL_N	X-RAY DIFFRACTION	3.0	412	297	106	0.0133	0.0	0.9902	False	False	
7JVR_1	BRIL	P14416	TERMINAL_N	ELECTRON MICROSCOPY	2.8	588	269	0	0.3928	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.39>0.2
7KOO_1	BRIL	P36544	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.0	562	392	0	0.1171	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7KOQ_1	BRIL	P36544	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.6	562	391	0	0.1194	1.0	1.0	True	False	E3_resolution=3.60>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7KOX_1	BRIL	P36544	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.7	562	386	0	0.1306	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
7LR5_1	BRIL	None	None	X-RAY DIFFRACTION	1.7	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7LRA_1	BRIL	None	None	X-RAY DIFFRACTION	1.7	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7LRB_1	BRIL	None	None	X-RAY DIFFRACTION	1.78	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7LRR_1	BRIL	None	None	X-RAY DIFFRACTION	1.89	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
7LRV_1	BRIL	None	None	X-RAY DIFFRACTION	1.4	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
